CITY,SIZE
2494,13756
2495,13732
2496,13729
2497,13729
2498,13728
2499,13727
2500,13704
2501,13697
2502,13691
2503,13675
2504,13672
2505,13667
2506,13661
2507,13656
2508,13651
2509,13642
2510,13641
2511,13619
2512,13618
2513,13613
2514,13608
2515,13604
2516,13561
2517,13553
2518,13551
2519,13535
2520,13534
2521,13529
2522,13517
2523,13510
2524,13497
2525,13495
2526,13492
2527,13490
2528,13484
2529,13482
2530,13462
2531,13453
2532,13452
2533,13452
2534,13449
2535,13434
2536,13422
2537,13385
2538,13385
2539,13385
2540,13384
2541,13376
2542,13373
2543,13347
2544,13344
2545,13340
2546,13319
2547,13308
2548,13305
2549,13300
2550,13285
2551,13269
2552,13268
2553,13251
2554,13240
2555,13238
2556,13238
2557,13232
2558,13224
2559,13197
2560,13188
2561,13169
2562,13139
2563,13129
2564,13129
2565,13128
2566,13128
2567,13123
2568,13122
2569,13117
2570,13115
2571,13115
2572,13112
2573,13104
2574,13093
2575,13091
2576,13086
2577,13080
2578,13060
2579,13047
2580,13043
2581,13041
2582,13023
2583,13020
2584,13018
2585,13015
2586,12985
2587,12977
2588,12976
2589,12971
2590,12963
2591,12960
2592,12946
2593,12944
2594,12943
2595,12940
2596,12939
2597,12939
2598,12923
2599,12910
2600,12901
2601,12900
2602,12888
2603,12887
2604,12880
2605,12878
2606,12876
2607,12873
2608,12869
2609,12861
2610,12856
2611,12849
2612,12843
2613,12843
2614,12837
2615,12823
2616,12818
2617,12811
2618,12810
2619,12789
2620,12779
2621,12778
2622,12776
2623,12763
2624,12761
2625,12755
2626,12751
2627,12731
2628,12731
2629,12730
2630,12714
2631,12713
2632,12708
2633,12701
2634,12701
2635,12689
2636,12687
2637,12662
2638,12661
2639,12653
2640,12646
2641,12639
2642,12637
2643,12635
2644,12602
2645,12587
2646,12581
2647,12579
2648,12571
2649,12561
2650,12559
2651,12556
2652,12553
2653,12543
2654,12542
2655,12515
2656,12514
2657,12512
2658,12511
2659,12511
2660,12507
2661,12497
2662,12497
2663,12496
2664,12493
2665,12492
2666,12482
2667,12457
2668,12450
2669,12448
2670,12447
2671,12445
2672,12445
2673,12421
2674,12418
2675,12416
2676,12411
2677,12397
2678,12371
2679,12367
2680,12359
2681,12358
2682,12357
2683,12356
2684,12338
2685,12336
2686,12330
2687,12323
2688,12320
2689,12315
2690,12314
2691,12313
2692,12313
2693,12308
2694,12291
2695,12281
2696,12280
2697,12276
2698,12271
2699,12270
2700,12267
2701,12265
2702,12259
2703,12257
2704,12251
2705,12246
2706,12237
2707,12235
2708,12234
2709,12226
2710,12225
2711,12220
2712,12216
2713,12209
2714,12200
2715,12200
2716,12193
2717,12189
2718,12183
2719,12176
2720,12175
2721,12171
2722,12169
2723,12163
2724,12150
2725,12140
2726,12137
2727,12126
2728,12125
2729,12123
2730,12122
2731,12122
2732,12108
2733,12107
2734,12104
2735,12103
2736,12082
2737,12063
2738,12039
2739,12036
2740,12036
2741,12036
2742,12034
2743,12028
2744,12014
2745,12009
2746,12002
2747,11996
2748,11994
2749,11985
2750,11972
2751,11971
2752,11969
2753,11966
2754,11966
2755,11965
2756,11955
2757,11943
2758,11937
2759,11934
2760,11934
2761,11914
2762,11896
2763,11877
2764,11873
2765,11872
2766,11869
2767,11852
2768,11846
2769,11846
2770,11835
2771,11813
2772,11811
2773,11808
2774,11795
2775,11793
2776,11785
2777,11783
2778,11782
2779,11772
2780,11759
2781,11755
2782,11751
2783,11750
2784,11741
2785,11733
2786,11731
2787,11695
2788,11690
2789,11685
2790,11681
2791,11680
2792,11674
2793,11672
2794,11670
2795,11652
2796,11648
2797,11647
2798,11644
2799,11643
2800,11637
2801,11632
2802,11630
2803,11609
2804,11608
2805,11599
2806,11598
2807,11597
2808,11597
2809,11588
2810,11587
2811,11586
2812,11586
2813,11580
2814,11578
2815,11575
2816,11574
2817,11573
2818,11571
2819,11570
2820,11563
2821,11556
2822,11552
2823,11547
2824,11546
2825,11545
2826,11545
2827,11537
2828,11534
2829,11524
2830,11523
2831,11519
2832,11519
2833,11507
2834,11507
2835,11502
2836,11500
2837,11495
2838,11493
2839,11485
2840,11479
2841,11471
2842,11471
2843,11462
2844,11461
2845,11456
2846,11453
2847,11451
2848,11416
2849,11414
2850,11413
2851,11410
2852,11407
2853,11406
2854,11396
2855,11383
2856,11382
2857,11369
2858,11368
2859,11363
2860,11361
2861,11361
2862,11360
2863,11354
2864,11354
2865,11347
2866,11342
2867,11328
2868,11323
2869,11318
2870,11311
2871,11308
2872,11305
2873,11301
2874,11291
2875,11287
2876,11285
2877,11284
2878,11280
2879,11280
2880,11276
2881,11271
2882,11270
2883,11269
2884,11268
2885,11255
2886,11233
2887,11233
2888,11223
2889,11221
2890,11219
2891,11217
2892,11214
2893,11208
2894,11207
2895,11202
2896,11186
2897,11182
2898,11180
2899,11174
2900,11168
2901,11167
2902,11166
2903,11165
2904,11160
2905,11158
2906,11150
2907,11146
2908,11138
2909,11124
2910,11117
2911,11114
2912,11109
2913,11106
2914,11106
2915,11100
2916,11098
2917,11098
2918,11088
2919,11085
2920,11081
2921,11081
2922,11079
2923,11069
2924,11067
2925,11059
2926,11056
2927,11052
2928,11051
2929,11039
2930,11038
2931,11037
2932,11027
2933,11024
2934,11024
2935,11014
2936,11009
2937,10994
2938,10994
2939,10990
2940,10988
2941,10988
2942,10983
2943,10983
2944,10982
2945,10979
2946,10979
2947,10972
2948,10961
2949,10961
2950,10951
2951,10937
2952,10934
2953,10931
2954,10931
2955,10923
2956,10920
2957,10919
2958,10919
2959,10907
2960,10904
2961,10900
2962,10889
2963,10888
2964,10872
2965,10867
2966,10855
2967,10846
2968,10842
2969,10838
2970,10830
2971,10824
2972,10819
2973,10818
2974,10804
2975,10801
2976,10800
2977,10797
2978,10795
2979,10791
2980,10775
2981,10751
2982,10742
2983,10732
2984,10723
2985,10712
2986,10711
2987,10706
2988,10705
2989,10704
2990,10698
2991,10693
2992,10691
2993,10684
2994,10680
2995,10678
2996,10675
2997,10671
2998,10668
2999,10653
3000,10649
3001,10646
3002,10637
3003,10633
3004,10631
3005,10630
3006,10622
3007,10618
3008,10614
3009,10595
3010,10594
3011,10590
3012,10583
3013,10575
3014,10572
3015,10569
3016,10563
3017,10559
3018,10546
3019,10546
3020,10541
3021,10540
3022,10536
3023,10527
3024,10525
3025,10524
3026,10522
3027,10520
3028,10513
3029,10505
3030,10502
3031,10496
3032,10496
3033,10493
3034,10485
3035,10483
3036,10479
3037,10474
3038,10470
3039,10469
3040,10464
3041,10464
3042,10463
3043,10459
3044,10450
3045,10449
3046,10441
3047,10433
3048,10431
3049,10426
3050,10426
3051,10422
3052,10410
3053,10380
3054,10375
3055,10375
3056,10367
3057,10364
3058,10360
3059,10357
3060,10355
3061,10354
3062,10353
3063,10351
3064,10348
3065,10347
3066,10347
3067,10343
3068,10343
3069,10342
3070,10340
3071,10337
3072,10333
3073,10327
3074,10323
3075,10314
3076,10311
3077,10307
3078,10299
3079,10294
3080,10291
3081,10284
3082,10269
3083,10269
3084,10253
3085,10240
3086,10225
3087,10221
3088,10211
3089,10205
3090,10193
3091,10191
3092,10181
3093,10175
3094,10174
3095,10173
3096,10161
3097,10156
3098,10153
3099,10152
3100,10144
3101,10144
3102,10136
3103,10131
3104,10122
3105,10122
3106,10121
3107,10120
3108,10107
3109,10103
3110,10100
3111,10094
3112,10089
3113,10074
3114,10055
3115,10050
3116,10050
3117,10047
3118,10029
3119,10012
3120,9994
3121,9988
3122,9976
3123,9972
3124,9964
3125,9962
3126,9962
3127,9957
3128,9954
3129,9945
3130,9940
3131,9934
3132,9930
3133,9914
3134,9903
3135,9900
3136,9897
3137,9897
3138,9896
3139,9884
3140,9874
3141,9863
3142,9851
3143,9840
3144,9831
3145,9825
3146,9817
3147,9810
3148,9786
3149,9773
3150,9772
3151,9768
3152,9766
3153,9764
3154,9754
3155,9740
3156,9727
3157,9722
3158,9716
3159,9707
3160,9701
3161,9698
3162,9694
3163,9686
3164,9681
3165,9664
3166,9649
3167,9631
3168,9626
3169,9621
3170,9600
3171,9597
3172,9576
3173,9576
3174,9574
3175,9573
3176,9572
3177,9568
3178,9567
3179,9550
3180,9548
3181,9545
3182,9527
3183,9524
3184,9523
3185,9515
3186,9507
3187,9502
3188,9494
3189,9487
3190,9473
3191,9471
3192,9470
3193,9461
3194,9458
3195,9452
3196,9447
3197,9436
3198,9435
3199,9431
3200,9423
3201,9423
3202,9422
3203,9416
3204,9415
3205,9401
3206,9399
3207,9396
3208,9395
3209,9375
3210,9375
3211,9373
3212,9372
3213,9357
3214,9342
3215,9341
3216,9318
3217,9312
3218,9303
3219,9289
3220,9284
3221,9280
3222,9280
3223,9277
3224,9270
3225,9269
3226,9269
3227,9265
3228,9258
3229,9256
3230,9247
3231,9234
3232,9233
3233,9211
3234,9210
3235,9209
3236,9209
3237,9207
3238,9197
3239,9173
3240,9163
3241,9158
3242,9128
3243,9126
3244,9126
3245,9125
3246,9123
3247,9116
3248,9110
3249,9099
3250,9093
3251,9088
3252,9085
3253,9082
3254,9070
3255,9064
3256,9056
3257,9046
3258,9041
3259,9005
3260,9002
3261,8995
3262,8991
3263,8988
3264,8987
3265,8981
3266,8973
3267,8968
3268,8965
3269,8964
3270,8955
3271,8939
3272,8926
3273,8917
3274,8912
3275,8912
3276,8903
3277,8900
3278,8896
3279,8894
3280,8892
3281,8889
3282,8883
3283,8881
3284,8875
3285,8865
3286,8856
3287,8850
3288,8849
3289,8848
3290,8843
3291,8841
3292,8841
3293,8833
3294,8832
3295,8830
3296,8822
3297,8814
3298,8810
3299,8806
3300,8803
3301,8794
3302,8793
3303,8790
3304,8782
3305,8764
3306,8760
3307,8759
3308,8751
3309,8749
3310,8746
3311,8742
3312,8740
3313,8737
3314,8735
3315,8734
3316,8725
3317,8725
3318,8723
3319,8715
3320,8712
3321,8710
3322,8700
3323,8693
3324,8683
3325,8681
3326,8676
3327,8667
3328,8665
3329,8660
3330,8659
3331,8652
3332,8648
3333,8642
3334,8642
3335,8641
3336,8640
3337,8632
3338,8631
3339,8628
3340,8610
3341,8598
3342,8594
3343,8592
3344,8591
3345,8590
3346,8590
3347,8582
3348,8575
3349,8571
3350,8563
3351,8555
3352,8555
3353,8547
3354,8541
3355,8541
3356,8530
3357,8527
3358,8522
3359,8506
3360,8502
3361,8502
3362,8498
3363,8494
3364,8492
3365,8484
3366,8482
3367,8478
3368,8476
3369,8467
3370,8444
3371,8434
3372,8426
3373,8420
3374,8420
3375,8418
3376,8397
3377,8396
3378,8390
3379,8389
3380,8386
3381,8383
3382,8381
3383,8379
3384,8377
3385,8375
3386,8372
3387,8364
3388,8363
3389,8356
3390,8350
3391,8350
3392,8348
3393,8339
3394,8338
3395,8333
3396,8332
3397,8328
3398,8326
3399,8326
3400,8325
3401,8312
3402,8311
3403,8310
3404,8308
3405,8304
3406,8300
3407,8297
3408,8296
3409,8294
3410,8292
3411,8288
3412,8286
3413,8282
3414,8266
3415,8264
3416,8263
3417,8262
3418,8258
3419,8251
3420,8250
3421,8232
3422,8228
3423,8212
3424,8209
3425,8201
3426,8197
3427,8192
3428,8183
3429,8182
3430,8182
3431,8181
3432,8176
3433,8174
3434,8168
3435,8165
3436,8160
3437,8151
3438,8150
3439,8138
3440,8138
3441,8136
3442,8132
3443,8130
3444,8129
3445,8127
3446,8125
3447,8121
3448,8120
3449,8118
3450,8113
3451,8109
3452,8105
3453,8105
3454,8101
3455,8098
3456,8087
3457,8087
3458,8085
3459,8084
3460,8078
3461,8078
3462,8073
3463,8063
3464,8057
3465,8054
3466,8037
3467,8037
3468,8031
3469,8021
3470,8016
3471,8014
3472,8007
3473,8003
3474,7997
3475,7991
3476,7975
3477,7971
3478,7968
3479,7967
3480,7954
3481,7948
3482,7944
3483,7936
3484,7926
3485,7913
3486,7911
3487,7906
3488,7905
3489,7904
3490,7902
3491,7901
3492,7898
3493,7884
3494,7879
3495,7878
3496,7878
3497,7876
3498,7874
3499,7867
3500,7866
3501,7862
3502,7859
3503,7848
3504,7845
3505,7830
3506,7830
3507,7824
3508,7813
3509,7802
3510,7795
3511,7793
3512,7785
3513,7781
3514,7780
3515,7777
3516,7773
3517,7767
3518,7762
3519,7760
3520,7758
3521,7757
3522,7754
3523,7752
3524,7751
3525,7751
3526,7740
3527,7738
3528,7730
3529,7730
3530,7725
3531,7724
3532,7723
3533,7712
3534,7705
3535,7704
3536,7699
3537,7695
3538,7694
3539,7692
3540,7691
3541,7688
3542,7686
3543,7683
3544,7683
3545,7682
3546,7678
3547,7678
3548,7674
3549,7671
3550,7667
3551,7665
3552,7663
3553,7655
3554,7653
3555,7653
3556,7649
3557,7647
3558,7643
3559,7642
3560,7641
3561,7640
3562,7639
3563,7635
3564,7634
3565,7631
3566,7630
3567,7625
3568,7624
3569,7622
3570,7618
3571,7609
3572,7606
3573,7605
3574,7602
3575,7589
3576,7588
3577,7586
3578,7586
3579,7575
3580,7568
3581,7566
3582,7557
3583,7556
3584,7554
3585,7552
3586,7550
3587,7548
3588,7542
3589,7541
3590,7540
3591,7540
3592,7538
3593,7538
3594,7536
3595,7532
3596,7532
3597,7530
3598,7526
3599,7524
3600,7522
3601,7509
3602,7506
3603,7504
3604,7496
3605,7493
3606,7493
3607,7489
3608,7478
3609,7471
3610,7465
3611,7464
3612,7461
3613,7450
3614,7448
3615,7448
3616,7438
3617,7421
3618,7418
3619,7417
3620,7410
3621,7408
3622,7407
3623,7402
3624,7396
3625,7393
3626,7393
3627,7387
3628,7361
3629,7360
3630,7357
3631,7356
3632,7344
3633,7342
3634,7342
3635,7340
3636,7337
3637,7332
3638,7328
3639,7322
3640,7322
3641,7321
3642,7318
3643,7316
3644,7315
3645,7311
3646,7307
3647,7305
3648,7298
3649,7296
3650,7295
3651,7289
3652,7281
3653,7274
3654,7274
3655,7271
3656,7268
3657,7267
3658,7266
3659,7254
3660,7251
3661,7247
3662,7245
3663,7244
3664,7240
3665,7240
3666,7238
3667,7235
3668,7227
3669,7225
3670,7223
3671,7218
3672,7217
3673,7213
3674,7182
3675,7174
3676,7173
3677,7171
3678,7162
3679,7161
3680,7160
3681,7157
3682,7154
3683,7151
3684,7146
3685,7136
3686,7130
3687,7124
3688,7119
3689,7112
3690,7104
3691,7104
3692,7103
3693,7100
3694,7094
3695,7093
3696,7092
3697,7069
3698,7068
3699,7067
3700,7059
3701,7058
3702,7056
3703,7054
3704,7052
3705,7052
3706,7049
3707,7047
3708,7047
3709,7046
3710,7046
3711,7045
3712,7030
3713,7026
3714,7025
3715,7024
3716,7022
3717,7022
3718,7016
3719,7014
3720,7009
3721,7002
3722,7001
3723,6997
3724,6997
3725,6992
3726,6992
3727,6989
3728,6986
3729,6980
3730,6977
3731,6976
3732,6972
3733,6972
3734,6963
3735,6961
3736,6954
3737,6952
3738,6951
3739,6949
3740,6949
3741,6948
3742,6946
3743,6942
3744,6940
3745,6926
3746,6911
3747,6911
3748,6907
3749,6905
3750,6895
3751,6895
3752,6894
3753,6893
3754,6889
3755,6879
3756,6879
3757,6867
3758,6861
3759,6861
3760,6860
3761,6856
3762,6856
3763,6852
3764,6852
3765,6851
3766,6848
3767,6843
3768,6832
3769,6830
3770,6830
3771,6828
3772,6826
3773,6825
3774,6822
3775,6814
3776,6811
3777,6807
3778,6801
3779,6797
3780,6796
3781,6796
3782,6796
3783,6795
3784,6793
3785,6784
3786,6783
3787,6779
3788,6772
3789,6766
3790,6764
3791,6755
3792,6750
3793,6748
3794,6747
3795,6738
3796,6736
3797,6736
3798,6735
3799,6717
3800,6715
3801,6712
3802,6708
3803,6701
3804,6697
3805,6697
3806,6696
3807,6690
3808,6689
3809,6685
3810,6678
3811,6667
3812,6664
3813,6662
3814,6655
3815,6651
3816,6646
3817,6635
3818,6634
3819,6631
3820,6624
3821,6624
3822,6623
3823,6623
3824,6621
3825,6616
3826,6612
3827,6609
3828,6606
3829,6605
3830,6603
3831,6593
3832,6591
3833,6590
3834,6587
3835,6586
3836,6579
3837,6579
3838,6572
3839,6570
3840,6569
3841,6569
3842,6565
3843,6565
3844,6558
3845,6555
3846,6548
3847,6545
3848,6545
3849,6544
3850,6536
3851,6527
3852,6526
3853,6519
3854,6518
3855,6518
3856,6516
3857,6515
3858,6512
3859,6509
3860,6506
3861,6498
3862,6494
3863,6491
3864,6490
3865,6488
3866,6481
3867,6479
3868,6476
3869,6469
3870,6466
3871,6466
3872,6460
3873,6456
3874,6455
3875,6451
3876,6446
3877,6444
3878,6443
3879,6434
3880,6433
3881,6425
3882,6423
3883,6421
3884,6420
3885,6419
3886,6417
3887,6409
3888,6406
3889,6405
3890,6399
3891,6394
3892,6387
3893,6386
3894,6386
3895,6383
3896,6382
3897,6379
3898,6375
3899,6373
3900,6371
3901,6371
3902,6369
3903,6360
3904,6352
3905,6346
3906,6345
3907,6343
3908,6336
3909,6323
3910,6321
3911,6319
3912,6318
3913,6309
3914,6307
3915,6298
3916,6294
3917,6290
3918,6284
3919,6275
3920,6269
3921,6265
3922,6261
3923,6259
3924,6258
3925,6256
3926,6254
3927,6250
3928,6249
3929,6247
3930,6246
3931,6243
3932,6241
3933,6235
3934,6234
3935,6232
3936,6232
3937,6232
3938,6232
3939,6231
3940,6226
3941,6223
3942,6221
3943,6220
3944,6217
3945,6214
3946,6206
3947,6199
3948,6197
3949,6194
3950,6193
3951,6184
3952,6182
3953,6180
3954,6167
3955,6166
3956,6158
3957,6145
3958,6142
3959,6139
3960,6135
3961,6128
3962,6127
3963,6127
3964,6115
3965,6115
3966,6115
3967,6112
3968,6110
3969,6106
3970,6106
3971,6105
3972,6102
3973,6098
3974,6095
3975,6093
3976,6092
3977,6091
3978,6088
3979,6088
3980,6085
3981,6084
3982,6077
3983,6076
3984,6074
3985,6064
3986,6057
3987,6054
3988,6048
3989,6046
3990,6046
3991,6039
3992,6039
3993,6037
3994,6037
3995,6036
3996,6036
3997,6034
3998,6031
3999,6026
4000,6025
4001,6017
4002,6009
4003,6005
4004,6001
4005,5993
4006,5992
4007,5987
4008,5987
4009,5978
4010,5975
4011,5968
4012,5960
4013,5949
4014,5942
4015,5942
4016,5942
4017,5941
4018,5941
4019,5941
4020,5938
4021,5936
4022,5929
4023,5926
4024,5924
4025,5924
4026,5918
4027,5916
4028,5910
4029,5906
4030,5903
4031,5895
4032,5892
4033,5889
4034,5885
4035,5882
4036,5877
4037,5873
4038,5868
4039,5868
4040,5864
4041,5862
4042,5858
4043,5858
4044,5856
4045,5856
4046,5853
4047,5846
4048,5843
4049,5840
4050,5831
4051,5819
4052,5819
4053,5815
4054,5808
4055,5806
4056,5806
4057,5805
4058,5801
4059,5801
4060,5797
4061,5795
4062,5794
4063,5790
4064,5786
4065,5786
4066,5781
4067,5780
4068,5778
4069,5777
4070,5755
4071,5751
4072,5751
4073,5745
4074,5745
4075,5744
4076,5744
4077,5739
4078,5739
4079,5733
4080,5730
4081,5726
4082,5719
4083,5718
4084,5716
4085,5710
4086,5710
4087,5706
4088,5706
4089,5705
4090,5700
4091,5697
4092,5696
4093,5695
4094,5692
4095,5690
4096,5689
4097,5689
4098,5687
4099,5686
4100,5683
4101,5672
4102,5670
4103,5669
4104,5656
4105,5654
4106,5653
4107,5650
4108,5646
4109,5646
4110,5646
4111,5643
4112,5641
4113,5638
4114,5638
4115,5635
4116,5628
4117,5622
4118,5617
4119,5617
4120,5612
4121,5609
4122,5600
4123,5598
4124,5593
4125,5585
4126,5585
4127,5584
4128,5584
4129,5578
4130,5577
4131,5577
4132,5573
4133,5570
4134,5562
4135,5562
4136,5562
4137,5561
4138,5559
4139,5558
4140,5557
4141,5557
4142,5552
4143,5546
4144,5540
4145,5535
4146,5532
4147,5532
4148,5529
4149,5527
4150,5525
4151,5518
4152,5516
4153,5515
4154,5514
4155,5512
4156,5504
4157,5501
4158,5493
4159,5491
4160,5489
4161,5489
4162,5488
4163,5484
4164,5477
4165,5477
4166,5477
4167,5476
4168,5471
4169,5469
4170,5469
4171,5468
4172,5467
4173,5465
4174,5465
4175,5464
4176,5459
4177,5457
4178,5453
4179,5452
4180,5452
4181,5447
4182,5447
4183,5447
4184,5431
4185,5431
4186,5426
4187,5422
4188,5422
4189,5418
4190,5411
4191,5411
4192,5409
4193,5397
4194,5396
4195,5395
4196,5395
4197,5390
4198,5383
4199,5381
4200,5379
4201,5372
4202,5371
4203,5370
4204,5370
4205,5365
4206,5365
4207,5364
4208,5361
4209,5356
4210,5352
4211,5352
4212,5348
4213,5346
4214,5345
4215,5344
4216,5340
4217,5339
4218,5338
4219,5338
4220,5336
4221,5332
4222,5332
4223,5332
4224,5330
4225,5325
4226,5321
4227,5320
4228,5315
4229,5315
4230,5312
4231,5311
4232,5311
4233,5309
4234,5307
4235,5305
4236,5303
4237,5303
4238,5290
4239,5287
4240,5279
4241,5273
4242,5272
4243,5270
4244,5268
4245,5268
4246,5267
4247,5263
4248,5254
4249,5252
4250,5248
4251,5237
4252,5232
4253,5228
4254,5227
4255,5222
4256,5220
4257,5219
4258,5209
4259,5203
4260,5203
4261,5196
4262,5196
4263,5196
4264,5185
4265,5184
4266,5163
4267,5161
4268,5160
4269,5158
4270,5153
4271,5152
4272,5151
4273,5149
4274,5147
4275,5139
4276,5136
4277,5133
4278,5132
4279,5132
4280,5123
4281,5120
4282,5120
4283,5119
4284,5117
4285,5115
4286,5114
4287,5104
4288,5102
4289,5099
4290,5098
4291,5093
4292,5088
4293,5087
4294,5084
4295,5083
4296,5073
4297,5072
4298,5067
4299,5061
4300,5047
4301,5045
4302,5044
4303,5044
4304,5035
4305,5034
4306,5033
4307,5033
4308,5030
4309,5029
4310,5029
4311,5028
4312,5028
4313,5026
4314,5025
4315,5019
4316,5019
4317,5014
4318,5013
4319,5011
4320,5005
4321,4999
4322,4994
4323,4994
4324,4982
4325,4981
4326,4975
4327,4969
4328,4969
4329,4967
4330,4967
4331,4966
4332,4962
4333,4950
4334,4949
4335,4948
4336,4948
4337,4944
4338,4943
4339,4939
4340,4939
4341,4938
4342,4937
4343,4937
4344,4935
4345,4930
4346,4929
4347,4926
4348,4926
4349,4924
4350,4923
4351,4921
4352,4918
4353,4916
4354,4913
4355,4911
4356,4911
4357,4911
4358,4908
4359,4907
4360,4905
4361,4901
4362,4899
4363,4899
4364,4898
4365,4898
4366,4896
4367,4890
4368,4890
4369,4886
4370,4885
4371,4885
4372,4883
4373,4882
4374,4876
4375,4873
4376,4873
4377,4870
4378,4869
4379,4867
4380,4864
4381,4862
4382,4856
4383,4856
4384,4852
4385,4850
4386,4847
4387,4843
4388,4842
4389,4841
4390,4837
4391,4836
4392,4833
4393,4832
4394,4832
4395,4831
4396,4828
4397,4827
4398,4826
4399,4824
4400,4823
4401,4816
4402,4813
4403,4811
4404,4803
4405,4802
4406,4801
4407,4795
4408,4794
4409,4793
4410,4792
4411,4792
4412,4790
4413,4787
4414,4786
4415,4784
4416,4780
4417,4774
4418,4768
4419,4760
4420,4758
4421,4758
4422,4757
4423,4739
4424,4738
4425,4737
4426,4734
4427,4732
4428,4728
4429,4728
4430,4727
4431,4723
4432,4720
4433,4719
4434,4713
4435,4712
4436,4711
4437,4701
4438,4700
4439,4698
4440,4696
4441,4695
4442,4693
4443,4693
4444,4692
4445,4690
4446,4688
4447,4686
4448,4686
4449,4685
4450,4684
4451,4682
4452,4680
4453,4676
4454,4673
4455,4671
4456,4665
4457,4659
4458,4658
4459,4656
4460,4651
4461,4650
4462,4648
4463,4643
4464,4640
4465,4631
4466,4630
4467,4628
4468,4627
4469,4625
4470,4619
4471,4619
4472,4616
4473,4609
4474,4608
4475,4602
4476,4600
4477,4595
4478,4592
4479,4591
4480,4586
4481,4585
4482,4585
4483,4584
4484,4584
4485,4583
4486,4581
4487,4581
4488,4579
4489,4577
4490,4575
4491,4573
4492,4571
4493,4563
4494,4562
4495,4557
4496,4557
4497,4550
4498,4547
4499,4546
4500,4542
4501,4541
4502,4540
4503,4540
4504,4539
4505,4538
4506,4537
4507,4537
4508,4533
4509,4530
4510,4530
4511,4528
4512,4527
4513,4527
4514,4526
4515,4525
4516,4525
4517,4522
4518,4521
4519,4514
4520,4509
4521,4507
4522,4500
4523,4499
4524,4499
4525,4488
4526,4479
4527,4476
4528,4475
4529,4475
4530,4474
4531,4472
4532,4470
4533,4466
4534,4462
4535,4461
4536,4460
4537,4460
4538,4457
4539,4457
4540,4454
4541,4452
4542,4450
4543,4445
4544,4444
4545,4443
4546,4440
4547,4439
4548,4436
4549,4436
4550,4436
4551,4434
4552,4430
4553,4426
4554,4423
4555,4420
4556,4418
4557,4417
4558,4415
4559,4414
4560,4412
4561,4411
4562,4408
4563,4407
4564,4406
4565,4405
4566,4395
4567,4393
4568,4392
4569,4389
4570,4387
4571,4385
4572,4382
4573,4382
4574,4380
4575,4380
4576,4378
4577,4368
4578,4367
4579,4366
4580,4360
4581,4359
4582,4354
4583,4352
4584,4348
4585,4334
4586,4334
4587,4331
4588,4327
4589,4327
4590,4321
4591,4311
4592,4309
4593,4306
4594,4305
4595,4304
4596,4300
4597,4298
4598,4294
4599,4294
4600,4292
4601,4291
4602,4283
4603,4281
4604,4281
4605,4274
4606,4273
4607,4270
4608,4268
4609,4266
4610,4265
4611,4265
4612,4261
4613,4255
4614,4254
4615,4252
4616,4246
4617,4239
4618,4238
4619,4236
4620,4232
4621,4232
4622,4231
4623,4229
4624,4229
4625,4227
4626,4226
4627,4224
4628,4222
4629,4222
4630,4217
4631,4211
4632,4206
4633,4202
4634,4201
4635,4195
4636,4194
4637,4185
4638,4180
4639,4173
4640,4172
4641,4170
4642,4166
4643,4165
4644,4164
4645,4163
4646,4160
4647,4153
4648,4141
4649,4141
4650,4136
4651,4135
4652,4127
4653,4124
4654,4122
4655,4121
4656,4120
4657,4120
4658,4119
4659,4117
4660,4112
4661,4105
4662,4104
4663,4102
4664,4102
4665,4098
4666,4098
4667,4090
4668,4086
4669,4084
4670,4079
4671,4078
4672,4074
4673,4072
4674,4072
4675,4072
4676,4070
4677,4069
4678,4069
4679,4067
4680,4067
4681,4063
4682,4062
4683,4061
4684,4057
4685,4056
4686,4054
4687,4053
4688,4052
4689,4052
4690,4051
4691,4047
4692,4046
4693,4045
4694,4044
4695,4044
4696,4043
4697,4034
4698,4032
4699,4032
4700,4030
4701,4025
4702,4015
4703,4015
4704,4014
4705,4013
4706,4013
4707,4009
4708,4008
4709,4003
4710,4002
4711,3996
4712,3995
4713,3993
4714,3991
4715,3989
4716,3989
4717,3988
4718,3988
4719,3985
4720,3984
4721,3981
4722,3980
4723,3979
4724,3977
4725,3975
4726,3975
4727,3964
4728,3961
4729,3953
4730,3945
4731,3939
4732,3938
4733,3937
4734,3933
4735,3932
4736,3931
4737,3931
4738,3923
4739,3909
4740,3906
4741,3906
4742,3902
4743,3901
4744,3900
4745,3900
4746,3899
4747,3898
4748,3898
4749,3896
4750,3892
4751,3891
4752,3891
4753,3885
4754,3881
4755,3880
4756,3877
4757,3876
4758,3875
4759,3873
4760,3871
4761,3861
4762,3861
4763,3861
4764,3860
4765,3851
4766,3850
4767,3848
4768,3848
4769,3843
4770,3840
4771,3837
4772,3831
4773,3830
4774,3827
4775,3824
4776,3824
4777,3824
4778,3821
4779,3814
4780,3813
4781,3812
4782,3810
4783,3809
4784,3809
4785,3806
4786,3806
4787,3802
4788,3801
4789,3795
4790,3794
4791,3784
4792,3783
4793,3779
4794,3772
4795,3770
4796,3767
4797,3763
4798,3761
4799,3760
4800,3755
4801,3755
4802,3753
4803,3749
4804,3749
4805,3745
4806,3745
4807,3743
4808,3742
4809,3742
4810,3739
4811,3738
4812,3738
4813,3737
4814,3735
4815,3733
4816,3732
4817,3731
4818,3727
4819,3727
4820,3715
4821,3708
4822,3706
4823,3698
4824,3694
