CITY,SIZE
2495,13625
2496,13603
2497,13602
2498,13590
2499,13586
2500,13572
2501,13567
2502,13566
2503,13531
2504,13528
2505,13526
2506,13522
2507,13520
2508,13506
2509,13496
2510,13492
2511,13489
2512,13480
2513,13479
2514,13473
2515,13472
2516,13467
2517,13461
2518,13436
2519,13425
2520,13423
2521,13413
2522,13412
2523,13403
2524,13399
2525,13341
2526,13340
2527,13332
2528,13328
2529,13323
2530,13321
2531,13291
2532,13272
2533,13254
2534,13219
2535,13204
2536,13196
2537,13183
2538,13180
2539,13173
2540,13171
2541,13171
2542,13170
2543,13162
2544,13160
2545,13157
2546,13152
2547,13136
2548,13135
2549,13127
2550,13119
2551,13116
2552,13095
2553,13095
2554,13094
2555,13085
2556,13074
2557,13058
2558,13056
2559,13019
2560,13014
2561,13006
2562,12998
2563,12989
2564,12986
2565,12974
2566,12967
2567,12957
2568,12954
2569,12951
2570,12925
2571,12921
2572,12912
2573,12898
2574,12879
2575,12864
2576,12857
2577,12826
2578,12816
2579,12815
2580,12815
2581,12810
2582,12805
2583,12801
2584,12793
2585,12786
2586,12780
2587,12776
2588,12770
2589,12766
2590,12746
2591,12712
2592,12709
2593,12683
2594,12682
2595,12668
2596,12652
2597,12650
2598,12648
2599,12634
2600,12619
2601,12616
2602,12603
2603,12578
2604,12576
2605,12571
2606,12570
2607,12560
2608,12559
2609,12554
2610,12553
2611,12551
2612,12549
2613,12545
2614,12536
2615,12531
2616,12529
2617,12524
2618,12519
2619,12496
2620,12489
2621,12486
2622,12475
2623,12448
2624,12446
2625,12441
2626,12431
2627,12423
2628,12421
2629,12418
2630,12414
2631,12411
2632,12404
2633,12402
2634,12380
2635,12368
2636,12364
2637,12353
2638,12353
2639,12346
2640,12313
2641,12312
2642,12309
2643,12309
2644,12296
2645,12287
2646,12280
2647,12275
2648,12263
2649,12261
2650,12248
2651,12247
2652,12241
2653,12239
2654,12238
2655,12236
2656,12230
2657,12210
2658,12208
2659,12192
2660,12191
2661,12169
2662,12169
2663,12160
2664,12145
2665,12130
2666,12127
2667,12126
2668,12118
2669,12079
2670,12079
2671,12073
2672,11989
2673,11984
2674,11981
2675,11979
2676,11977
2677,11975
2678,11973
2679,11971
2680,11958
2681,11953
2682,11952
2683,11948
2684,11946
2685,11940
2686,11937
2687,11936
2688,11934
2689,11933
2690,11922
2691,11913
2692,11903
2693,11876
2694,11870
2695,11867
2696,11852
2697,11842
2698,11840
2699,11836
2700,11832
2701,11791
2702,11789
2703,11776
2704,11774
2705,11771
2706,11760
2707,11754
2708,11730
2709,11728
2710,11716
2711,11710
2712,11708
2713,11699
2714,11689
2715,11684
2716,11669
2717,11664
2718,11658
2719,11654
2720,11639
2721,11633
2722,11624
2723,11620
2724,11616
2725,11614
2726,11605
2727,11572
2728,11571
2729,11568
2730,11566
2731,11565
2732,11558
2733,11552
2734,11549
2735,11543
2736,11539
2737,11532
2738,11528
2739,11520
2740,11517
2741,11501
2742,11500
2743,11499
2744,11491
2745,11491
2746,11487
2747,11486
2748,11485
2749,11484
2750,11479
2751,11471
2752,11470
2753,11467
2754,11467
2755,11459
2756,11459
2757,11456
2758,11445
2759,11442
2760,11442
2761,11438
2762,11438
2763,11434
2764,11431
2765,11429
2766,11420
2767,11416
2768,11414
2769,11411
2770,11411
2771,11409
2772,11409
2773,11408
2774,11406
2775,11403
2776,11396
2777,11391
2778,11384
2779,11382
2780,11377
2781,11373
2782,11371
2783,11366
2784,11365
2785,11359
2786,11354
2787,11349
2788,11347
2789,11347
2790,11345
2791,11340
2792,11337
2793,11334
2794,11332
2795,11324
2796,11322
2797,11315
2798,11314
2799,11313
2800,11305
2801,11301
2802,11301
2803,11301
2804,11298
2805,11297
2806,11288
2807,11279
2808,11277
2809,11275
2810,11271
2811,11263
2812,11261
2813,11252
2814,11251
2815,11245
2816,11236
2817,11232
2818,11226
2819,11218
2820,11216
2821,11208
2822,11203
2823,11200
2824,11198
2825,11197
2826,11197
2827,11184
2828,11183
2829,11170
2830,11169
2831,11166
2832,11163
2833,11161
2834,11159
2835,11152
2836,11149
2837,11146
2838,11137
2839,11106
2840,11105
2841,11095
2842,11094
2843,11085
2844,11079
2845,11077
2846,11076
2847,11075
2848,11062
2849,11060
2850,11057
2851,11055
2852,11048
2853,11048
2854,11044
2855,11040
2856,11036
2857,11035
2858,11034
2859,11013
2860,11003
2861,10994
2862,10993
2863,10992
2864,10984
2865,10981
2866,10980
2867,10962
2868,10953
2869,10952
2870,10948
2871,10938
2872,10936
2873,10936
2874,10936
2875,10929
2876,10924
2877,10922
2878,10915
2879,10913
2880,10912
2881,10910
2882,10904
2883,10875
2884,10875
2885,10865
2886,10863
2887,10862
2888,10861
2889,10860
2890,10854
2891,10849
2892,10847
2893,10845
2894,10843
2895,10831
2896,10829
2897,10828
2898,10825
2899,10822
2900,10819
2901,10818
2902,10817
2903,10816
2904,10815
2905,10815
2906,10813
2907,10809
2908,10805
2909,10805
2910,10805
2911,10803
2912,10801
2913,10801
2914,10799
2915,10796
2916,10791
2917,10779
2918,10778
2919,10777
2920,10777
2921,10773
2922,10772
2923,10764
2924,10764
2925,10758
2926,10755
2927,10754
2928,10754
2929,10751
2930,10749
2931,10747
2932,10738
2933,10738
2934,10729
2935,10729
2936,10716
2937,10715
2938,10714
2939,10706
2940,10701
2941,10700
2942,10700
2943,10693
2944,10693
2945,10692
2946,10688
2947,10683
2948,10680
2949,10672
2950,10671
2951,10668
2952,10663
2953,10662
2954,10658
2955,10656
2956,10656
2957,10654
2958,10652
2959,10646
2960,10645
2961,10644
2962,10641
2963,10640
2964,10640
2965,10636
2966,10634
2967,10633
2968,10632
2969,10630
2970,10629
2971,10628
2972,10627
2973,10627
2974,10627
2975,10626
2976,10624
2977,10623
2978,10620
2979,10619
2980,10612
2981,10609
2982,10609
2983,10596
2984,10590
2985,10587
2986,10585
2987,10584
2988,10583
2989,10580
2990,10579
2991,10575
2992,10575
2993,10569
2994,10564
2995,10560
2996,10559
2997,10556
2998,10553
2999,10550
3000,10550
3001,10549
3002,10545
3003,10542
3004,10538
3005,10536
3006,10534
3007,10532
3008,10531
3009,10528
3010,10528
3011,10523
3012,10522
3013,10519
3014,10517
3015,10513
3016,10512
3017,10504
3018,10501
3019,10497
3020,10497
3021,10493
3022,10493
3023,10491
3024,10484
3025,10483
3026,10483
3027,10478
3028,10478
3029,10472
3030,10471
3031,10470
3032,10463
3033,10463
3034,10461
3035,10460
3036,10460
3037,10455
3038,10453
3039,10449
3040,10449
3041,10448
3042,10445
3043,10444
3044,10440
3045,10438
3046,10437
3047,10431
3048,10430
3049,10422
3050,10412
3051,10407
3052,10398
3053,10397
3054,10382
3055,10373
3056,10365
3057,10355
3058,10342
3059,10339
3060,10324
3061,10318
3062,10318
3063,10313
3064,10298
3065,10296
3066,10294
3067,10289
3068,10288
3069,10282
3070,10280
3071,10279
3072,10260
3073,10259
3074,10259
3075,10257
3076,10251
3077,10244
3078,10239
3079,10216
3080,10188
3081,10167
3082,10149
3083,10139
3084,10135
3085,10132
3086,10129
3087,10124
3088,10122
3089,10121
3090,10109
3091,10108
3092,10105
3093,10104
3094,10092
3095,10080
3096,10045
3097,10039
3098,10032
3099,10028
3100,10024
3101,10020
3102,10010
3103,10004
3104,9985
3105,9973
3106,9972
3107,9944
3108,9944
3109,9937
3110,9934
3111,9934
3112,9921
3113,9921
3114,9909
3115,9908
3116,9906
3117,9900
3118,9899
3119,9884
3120,9877
3121,9854
3122,9847
3123,9838
3124,9815
3125,9802
3126,9790
3127,9787
3128,9786
3129,9779
3130,9769
3131,9767
3132,9748
3133,9740
3134,9727
3135,9721
3136,9721
3137,9719
3138,9715
3139,9709
3140,9707
3141,9700
3142,9689
3143,9672
3144,9671
3145,9666
3146,9661
3147,9655
3148,9648
3149,9641
3150,9633
3151,9631
3152,9631
3153,9630
3154,9628
3155,9625
3156,9620
3157,9610
3158,9608
3159,9597
3160,9592
3161,9589
3162,9584
3163,9581
3164,9581
3165,9578
3166,9577
3167,9577
3168,9556
3169,9550
3170,9543
3171,9535
3172,9525
3173,9508
3174,9507
3175,9501
3176,9501
3177,9499
3178,9496
3179,9484
3180,9474
3181,9467
3182,9460
3183,9459
3184,9458
3185,9451
3186,9443
3187,9442
3188,9438
3189,9436
3190,9435
3191,9432
3192,9416
3193,9410
3194,9399
3195,9397
3196,9388
3197,9387
3198,9377
3199,9364
3200,9364
3201,9357
3202,9356
3203,9355
3204,9354
3205,9351
3206,9348
3207,9343
3208,9335
3209,9333
3210,9327
3211,9320
3212,9309
3213,9308
3214,9308
3215,9305
3216,9302
3217,9302
3218,9299
3219,9298
3220,9286
3221,9267
3222,9264
3223,9259
3224,9255
3225,9240
3226,9236
3227,9235
3228,9232
3229,9229
3230,9225
3231,9222
3232,9221
3233,9212
3234,9210
3235,9209
3236,9200
3237,9197
3238,9188
3239,9181
3240,9172
3241,9158
3242,9146
3243,9145
3244,9142
3245,9139
3246,9133
3247,9128
3248,9126
3249,9125
3250,9115
3251,9106
3252,9098
3253,9094
3254,9087
3255,9077
3256,9064
3257,9059
3258,9048
3259,9044
3260,9035
3261,9026
3262,9023
3263,9014
3264,9011
3265,9008
3266,8995
3267,8994
3268,8981
3269,8975
3270,8973
3271,8972
3272,8972
3273,8969
3274,8968
3275,8968
3276,8961
3277,8961
3278,8958
3279,8951
3280,8946
3281,8945
3282,8936
3283,8935
3284,8926
3285,8921
3286,8886
3287,8883
3288,8880
3289,8875
3290,8873
3291,8849
3292,8840
3293,8838
3294,8836
3295,8808
3296,8806
3297,8794
3298,8794
3299,8786
3300,8783
3301,8774
3302,8762
3303,8760
3304,8759
3305,8755
3306,8737
3307,8732
3308,8725
3309,8716
3310,8712
3311,8699
3312,8698
3313,8696
3314,8693
3315,8692
3316,8689
3317,8687
3318,8660
3319,8658
3320,8651
3321,8635
3322,8634
3323,8633
3324,8631
3325,8619
3326,8611
3327,8602
3328,8597
3329,8596
3330,8593
3331,8588
3332,8585
3333,8579
3334,8573
3335,8568
3336,8563
3337,8551
3338,8550
3339,8540
3340,8536
3341,8535
3342,8522
3343,8516
3344,8515
3345,8495
3346,8495
3347,8468
3348,8468
3349,8464
3350,8451
3351,8449
3352,8449
3353,8448
3354,8443
3355,8442
3356,8434
3357,8428
3358,8427
3359,8420
3360,8411
3361,8409
3362,8409
3363,8405
3364,8395
3365,8390
3366,8386
3367,8375
3368,8371
3369,8367
3370,8366
3371,8357
3372,8357
3373,8344
3374,8341
3375,8334
3376,8330
3377,8327
3378,8321
3379,8300
3380,8293
3381,8283
3382,8280
3383,8276
3384,8275
3385,8273
3386,8267
3387,8265
3388,8265
3389,8264
3390,8259
3391,8257
3392,8254
3393,8253
3394,8252
3395,8251
3396,8243
3397,8238
3398,8236
3399,8232
3400,8227
3401,8225
3402,8225
3403,8218
3404,8218
3405,8213
3406,8213
3407,8210
3408,8204
3409,8203
3410,8201
3411,8200
3412,8189
3413,8186
3414,8172
3415,8170
3416,8168
3417,8146
3418,8144
3419,8130
3420,8125
3421,8122
3422,8118
3423,8103
3424,8100
3425,8100
3426,8095
3427,8092
3428,8088
3429,8084
3430,8077
3431,8076
3432,8066
3433,8065
3434,8063
3435,8059
3436,8057
3437,8056
3438,8051
3439,8051
3440,8049
3441,8046
3442,8038
3443,8037
3444,8034
3445,8033
3446,8032
3447,8031
3448,8016
3449,8010
3450,8008
3451,8008
3452,8001
3453,7999
3454,7985
3455,7984
3456,7983
3457,7972
3458,7969
3459,7969
3460,7961
3461,7945
3462,7939
3463,7934
3464,7928
3465,7915
3466,7912
3467,7901
3468,7900
3469,7899
3470,7898
3471,7886
3472,7878
3473,7877
3474,7873
3475,7860
3476,7857
3477,7850
3478,7842
3479,7842
3480,7842
3481,7824
3482,7824
3483,7823
3484,7822
3485,7820
3486,7808
3487,7802
3488,7801
3489,7801
3490,7787
3491,7782
3492,7780
3493,7779
3494,7779
3495,7778
3496,7777
3497,7770
3498,7769
3499,7766
3500,7763
3501,7756
3502,7751
3503,7751
3504,7751
3505,7747
3506,7739
3507,7735
3508,7731
3509,7721
3510,7720
3511,7717
3512,7711
3513,7709
3514,7708
3515,7702
3516,7701
3517,7690
3518,7678
3519,7676
3520,7672
3521,7666
3522,7663
3523,7661
3524,7654
3525,7653
3526,7643
3527,7640
3528,7636
3529,7634
3530,7630
3531,7627
3532,7626
3533,7624
3534,7619
3535,7614
3536,7610
3537,7597
3538,7597
3539,7592
3540,7588
3541,7587
3542,7587
3543,7585
3544,7585
3545,7584
3546,7577
3547,7570
3548,7559
3549,7553
3550,7553
3551,7550
3552,7545
3553,7542
3554,7541
3555,7538
3556,7536
3557,7532
3558,7531
3559,7530
3560,7521
3561,7519
3562,7518
3563,7510
3564,7503
3565,7496
3566,7493
3567,7489
3568,7486
3569,7484
3570,7478
3571,7474
3572,7474
3573,7470
3574,7470
3575,7466
3576,7462
3577,7459
3578,7455
3579,7455
3580,7454
3581,7454
3582,7452
3583,7447
3584,7443
3585,7430
3586,7425
3587,7423
3588,7420
3589,7416
3590,7409
3591,7407
3592,7393
3593,7392
3594,7382
3595,7375
3596,7364
3597,7358
3598,7357
3599,7351
3600,7347
3601,7344
3602,7342
3603,7341
3604,7341
3605,7333
3606,7328
3607,7315
3608,7313
3609,7310
3610,7305
3611,7302
3612,7301
3613,7299
3614,7297
3615,7296
3616,7294
3617,7294
3618,7291
3619,7287
3620,7285
3621,7284
3622,7271
3623,7270
3624,7259
3625,7253
3626,7247
3627,7243
3628,7243
3629,7238
3630,7233
3631,7231
3632,7227
3633,7226
3634,7225
3635,7219
3636,7219
3637,7212
3638,7208
3639,7208
3640,7206
3641,7204
3642,7201
3643,7196
3644,7195
3645,7194
3646,7184
3647,7182
3648,7182
3649,7181
3650,7174
3651,7165
3652,7164
3653,7160
3654,7154
3655,7147
3656,7145
3657,7145
3658,7143
3659,7140
3660,7139
3661,7134
3662,7127
3663,7127
3664,7125
3665,7119
3666,7114
3667,7112
3668,7108
3669,7105
3670,7102
3671,7091
3672,7089
3673,7088
3674,7087
3675,7086
3676,7082
3677,7079
3678,7071
3679,7067
3680,7065
3681,7056
3682,7050
3683,7045
3684,7037
3685,7031
3686,7029
3687,7029
3688,7024
3689,7013
3690,7012
3691,7009
3692,7007
3693,7002
3694,6999
3695,6998
3696,6993
3697,6985
3698,6984
3699,6982
3700,6979
3701,6979
3702,6978
3703,6974
3704,6970
3705,6969
3706,6968
3707,6965
3708,6960
3709,6952
3710,6947
3711,6946
3712,6946
3713,6942
3714,6936
3715,6935
3716,6926
3717,6924
3718,6922
3719,6917
3720,6917
3721,6902
3722,6901
3723,6895
3724,6894
3725,6890
3726,6885
3727,6884
3728,6870
3729,6864
3730,6858
3731,6857
3732,6853
3733,6848
3734,6846
3735,6845
3736,6845
3737,6843
3738,6839
3739,6833
3740,6830
3741,6821
3742,6815
3743,6807
3744,6799
3745,6797
3746,6795
3747,6789
3748,6784
3749,6781
3750,6781
3751,6780
3752,6767
3753,6755
3754,6755
3755,6748
3756,6744
3757,6743
3758,6738
3759,6733
3760,6733
3761,6733
3762,6732
3763,6729
3764,6728
3765,6718
3766,6713
3767,6712
3768,6707
3769,6701
3770,6698
3771,6697
3772,6696
3773,6696
3774,6694
3775,6684
3776,6678
3777,6677
3778,6677
3779,6672
3780,6659
3781,6657
3782,6657
3783,6652
3784,6647
3785,6635
3786,6635
3787,6627
3788,6625
3789,6624
3790,6618
3791,6613
3792,6613
3793,6612
3794,6609
3795,6607
3796,6607
3797,6592
3798,6579
3799,6577
3800,6575
3801,6575
3802,6569
3803,6565
3804,6558
3805,6557
3806,6547
3807,6543
3808,6543
3809,6542
3810,6539
3811,6533
3812,6531
3813,6531
3814,6524
3815,6515
3816,6514
3817,6513
3818,6512
3819,6492
3820,6492
3821,6491
3822,6489
3823,6484
3824,6482
3825,6481
3826,6476
3827,6475
3828,6474
3829,6462
3830,6461
3831,6460
3832,6458
3833,6458
3834,6449
3835,6446
3836,6444
3837,6442
3838,6437
3839,6435
3840,6435
3841,6431
3842,6431
3843,6431
3844,6430
3845,6428
3846,6428
3847,6421
3848,6421
3849,6415
3850,6415
3851,6411
3852,6409
3853,6405
3854,6404
3855,6399
3856,6397
3857,6397
3858,6395
3859,6394
3860,6393
3861,6389
3862,6387
3863,6386
3864,6386
3865,6382
3866,6379
3867,6375
3868,6373
3869,6369
3870,6369
3871,6368
3872,6365
3873,6360
3874,6348
3875,6345
3876,6345
3877,6345
3878,6342
3879,6336
3880,6330
3881,6329
3882,6327
3883,6327
3884,6324
3885,6313
3886,6310
3887,6309
3888,6307
3889,6307
3890,6302
3891,6302
3892,6298
3893,6298
3894,6296
3895,6295
3896,6293
3897,6293
3898,6287
3899,6281
3900,6280
3901,6275
3902,6274
3903,6271
3904,6261
3905,6259
3906,6256
3907,6255
3908,6254
3909,6252
3910,6250
3911,6244
3912,6243
3913,6241
3914,6237
3915,6235
3916,6233
3917,6230
3918,6228
3919,6224
3920,6223
3921,6218
3922,6215
3923,6215
3924,6215
3925,6213
3926,6211
3927,6209
3928,6207
3929,6207
3930,6188
3931,6180
3932,6178
3933,6171
3934,6169
3935,6168
3936,6164
3937,6163
3938,6161
3939,6160
3940,6157
3941,6154
3942,6146
3943,6145
3944,6142
3945,6139
3946,6136
3947,6135
3948,6130
3949,6129
3950,6128
3951,6124
3952,6118
3953,6111
3954,6107
3955,6105
3956,6102
3957,6101
3958,6098
3959,6096
3960,6091
3961,6089
3962,6087
3963,6083
3964,6083
3965,6080
3966,6077
3967,6076
3968,6070
3969,6066
3970,6061
3971,6060
3972,6059
3973,6059
3974,6054
3975,6053
3976,6043
3977,6042
3978,6041
3979,6039
3980,6020
3981,6010
3982,6007
3983,6001
3984,5993
3985,5988
3986,5988
3987,5984
3988,5983
3989,5983
3990,5982
3991,5982
3992,5979
3993,5975
3994,5973
3995,5973
3996,5966
3997,5965
3998,5964
3999,5960
4000,5950
4001,5948
4002,5939
4003,5938
4004,5936
4005,5935
4006,5935
4007,5931
4008,5929
4009,5928
4010,5928
4011,5925
4012,5920
4013,5915
4014,5909
4015,5909
4016,5908
4017,5905
4018,5898
4019,5878
4020,5875
4021,5874
4022,5868
4023,5864
4024,5864
4025,5861
4026,5858
4027,5857
4028,5851
4029,5842
4030,5841
4031,5840
4032,5835
4033,5834
4034,5833
4035,5832
4036,5825
4037,5819
4038,5813
4039,5792
4040,5788
4041,5786
4042,5780
4043,5778
4044,5778
4045,5777
4046,5777
4047,5775
4048,5775
4049,5773
4050,5772
4051,5769
4052,5769
4053,5767
4054,5766
4055,5762
4056,5755
4057,5752
4058,5751
4059,5749
4060,5744
4061,5743
4062,5742
4063,5741
4064,5740
4065,5735
4066,5733
4067,5733
4068,5731
4069,5727
4070,5722
4071,5715
4072,5706
4073,5703
4074,5701
4075,5701
4076,5700
4077,5696
4078,5693
4079,5690
4080,5690
4081,5688
4082,5683
4083,5677
4084,5674
4085,5668
4086,5667
4087,5660
4088,5659
4089,5657
4090,5651
4091,5649
4092,5647
4093,5647
4094,5637
4095,5634
4096,5633
4097,5633
4098,5628
4099,5623
4100,5623
4101,5623
4102,5620
4103,5620
4104,5618
4105,5615
4106,5615
4107,5606
4108,5605
4109,5605
4110,5601
4111,5599
4112,5599
4113,5597
4114,5589
4115,5587
4116,5586
4117,5585
4118,5584
4119,5579
4120,5576
4121,5575
4122,5572
4123,5567
4124,5567
4125,5553
4126,5535
4127,5526
4128,5524
4129,5520
4130,5516
4131,5515
4132,5515
4133,5514
4134,5508
4135,5499
4136,5498
4137,5496
4138,5495
4139,5492
4140,5492
4141,5492
4142,5491
4143,5482
4144,5479
4145,5476
4146,5472
4147,5470
4148,5468
4149,5466
4150,5463
4151,5461
4152,5459
4153,5456
4154,5452
4155,5451
4156,5433
4157,5432
4158,5430
4159,5429
4160,5425
4161,5422
4162,5414
4163,5408
4164,5407
4165,5406
4166,5406
4167,5404
4168,5403
4169,5394
4170,5390
4171,5383
4172,5374
4173,5367
4174,5360
4175,5359
4176,5357
4177,5356
4178,5350
4179,5341
4180,5336
4181,5334
4182,5327
4183,5319
4184,5318
4185,5314
4186,5314
4187,5311
4188,5311
4189,5296
4190,5296
4191,5293
4192,5291
4193,5290
4194,5282
4195,5281
4196,5277
4197,5275
4198,5271
4199,5267
4200,5265
4201,5257
4202,5256
4203,5252
4204,5248
4205,5248
4206,5246
4207,5241
4208,5240
4209,5231
4210,5226
4211,5222
4212,5220
4213,5215
4214,5206
4215,5203
4216,5203
4217,5201
4218,5193
4219,5191
4220,5185
4221,5185
4222,5182
4223,5182
4224,5175
4225,5175
4226,5173
4227,5166
4228,5165
4229,5164
4230,5164
4231,5162
4232,5161
4233,5160
4234,5159
4235,5146
4236,5144
4237,5144
4238,5139
4239,5138
4240,5131
4241,5130
4242,5121
4243,5115
4244,5115
4245,5106
4246,5102
4247,5099
4248,5088
4249,5088
4250,5086
4251,5085
4252,5083
4253,5081
4254,5079
4255,5078
4256,5076
4257,5075
4258,5071
4259,5068
4260,5067
4261,5063
4262,5062
4263,5061
4264,5060
4265,5060
4266,5058
4267,5054
4268,5051
4269,5049
4270,5048
4271,5045
4272,5038
4273,5038
4274,5036
4275,5034
4276,5034
4277,5032
4278,5029
4279,5023
4280,5009
4281,5009
4282,5006
4283,5006
4284,4992
4285,4991
4286,4991
4287,4991
4288,4990
4289,4990
4290,4988
4291,4986
4292,4986
4293,4981
4294,4979
4295,4979
4296,4974
4297,4974
4298,4968
4299,4968
4300,4967
4301,4960
4302,4959
4303,4950
4304,4946
4305,4944
4306,4940
4307,4939
4308,4938
4309,4933
4310,4933
4311,4927
4312,4926
4313,4925
4314,4920
4315,4920
4316,4915
4317,4912
4318,4911
4319,4909
4320,4906
4321,4902
4322,4899
4323,4897
4324,4896
4325,4896
4326,4896
4327,4893
4328,4891
4329,4886
4330,4883
4331,4883
4332,4881
4333,4880
4334,4877
4335,4872
4336,4866
4337,4863
4338,4863
4339,4860
4340,4854
4341,4852
4342,4848
4343,4845
4344,4840
4345,4839
4346,4836
4347,4835
4348,4835
4349,4834
4350,4832
4351,4826
4352,4825
4353,4823
4354,4823
4355,4821
4356,4820
4357,4820
4358,4811
4359,4806
4360,4805
4361,4803
4362,4802
4363,4802
4364,4800
4365,4798
4366,4797
4367,4797
4368,4796
4369,4795
4370,4792
4371,4789
4372,4786
4373,4778
4374,4777
4375,4775
4376,4774
4377,4772
4378,4771
4379,4768
4380,4762
4381,4761
4382,4758
4383,4757
4384,4751
4385,4748
4386,4747
4387,4743
4388,4740
4389,4736
4390,4735
4391,4735
4392,4735
4393,4732
4394,4732
4395,4729
4396,4727
4397,4725
4398,4724
4399,4721
4400,4716
4401,4713
4402,4706
4403,4701
4404,4697
4405,4697
4406,4694
4407,4694
4408,4693
4409,4690
4410,4686
4411,4684
4412,4681
4413,4679
4414,4677
4415,4672
4416,4660
4417,4657
4418,4655
4419,4650
4420,4648
4421,4648
4422,4642
4423,4641
4424,4641
4425,4637
4426,4636
4427,4635
4428,4630
4429,4627
4430,4622
4431,4621
4432,4618
4433,4615
4434,4611
4435,4611
4436,4607
4437,4602
4438,4600
4439,4596
4440,4595
4441,4593
4442,4593
4443,4588
4444,4586
4445,4579
4446,4575
4447,4572
4448,4572
4449,4572
4450,4569
4451,4568
4452,4565
4453,4564
4454,4561
4455,4557
4456,4556
4457,4551
4458,4549
4459,4547
4460,4547
4461,4546
4462,4542
4463,4537
4464,4536
4465,4532
4466,4531
4467,4530
4468,4527
4469,4521
4470,4519
4471,4517
4472,4515
4473,4514
4474,4512
4475,4512
4476,4509
4477,4508
4478,4507
4479,4506
4480,4505
4481,4503
4482,4502
4483,4499
4484,4497
4485,4496
4486,4495
4487,4494
4488,4493
4489,4490
4490,4490
4491,4490
4492,4489
4493,4487
4494,4487
4495,4486
4496,4480
4497,4478
4498,4478
4499,4475
4500,4473
4501,4473
4502,4469
4503,4467
4504,4458
4505,4456
4506,4454
4507,4452
4508,4451
4509,4451
4510,4449
4511,4447
4512,4443
4513,4440
4514,4435
4515,4435
4516,4435
4517,4433
4518,4433
4519,4431
4520,4430
4521,4429
4522,4429
4523,4426
4524,4424
4525,4416
4526,4412
4527,4412
4528,4410
4529,4405
4530,4405
4531,4404
4532,4403
4533,4399
4534,4390
4535,4389
4536,4388
4537,4387
4538,4384
4539,4376
4540,4372
4541,4371
4542,4368
4543,4367
4544,4365
4545,4363
4546,4362
4547,4362
4548,4356
4549,4352
4550,4350
4551,4349
4552,4347
4553,4346
4554,4345
4555,4343
4556,4342
4557,4342
4558,4341
4559,4338
4560,4337
4561,4336
4562,4328
4563,4322
4564,4321
4565,4320
4566,4316
4567,4315
4568,4314
4569,4308
4570,4306
4571,4306
4572,4305
4573,4304
4574,4304
4575,4301
4576,4295
4577,4295
4578,4293
4579,4293
4580,4286
4581,4285
4582,4280
4583,4277
4584,4276
4585,4273
4586,4270
4587,4265
4588,4265
4589,4262
4590,4258
4591,4258
4592,4253
4593,4252
4594,4251
4595,4247
4596,4245
4597,4243
4598,4242
4599,4241
4600,4233
4601,4232
4602,4231
4603,4231
4604,4230
4605,4225
4606,4221
4607,4220
4608,4217
4609,4215
4610,4212
4611,4212
4612,4211
4613,4208
4614,4205
4615,4203
4616,4201
4617,4196
4618,4193
4619,4190
4620,4189
4621,4186
4622,4186
4623,4185
4624,4185
4625,4184
4626,4181
4627,4176
4628,4174
4629,4174
4630,4173
4631,4171
4632,4170
4633,4170
4634,4158
4635,4156
4636,4153
4637,4153
4638,4149
4639,4149
4640,4147
4641,4147
4642,4146
4643,4142
4644,4138
4645,4133
4646,4131
4647,4124
4648,4123
4649,4120
4650,4117
4651,4114
4652,4111
4653,4109
4654,4108
4655,4108
4656,4106
4657,4103
4658,4102
4659,4100
4660,4099
4661,4099
4662,4098
4663,4097
4664,4091
4665,4091
4666,4087
4667,4085
4668,4079
4669,4079
4670,4067
4671,4067
4672,4065
4673,4061
4674,4059
4675,4056
4676,4052
4677,4050
4678,4048
4679,4046
4680,4045
4681,4045
4682,4042
4683,4040
4684,4039
4685,4039
4686,4038
4687,4038
4688,4036
4689,4035
4690,4033
4691,4032
4692,4032
4693,4030
4694,4028
4695,4027
4696,4017
4697,4014
4698,4012
4699,4011
4700,4005
4701,4003
4702,4000
4703,4000
4704,3997
4705,3994
4706,3994
4707,3993
4708,3992
4709,3989
4710,3987
4711,3986
4712,3982
4713,3979
4714,3978
4715,3977
4716,3977
4717,3976
4718,3973
4719,3972
4720,3969
4721,3965
4722,3963
4723,3956
4724,3950
4725,3944
4726,3939
4727,3938
4728,3935
4729,3933
4730,3932
4731,3926
4732,3907
4733,3906
4734,3899
4735,3899
4736,3898
4737,3897
4738,3895
4739,3892
4740,3891
4741,3884
4742,3883
4743,3881
4744,3878
4745,3874
4746,3873
4747,3867
4748,3865
4749,3861
4750,3859
4751,3855
4752,3854
4753,3853
4754,3850
4755,3850
4756,3848
4757,3846
4758,3842
4759,3842
4760,3841
4761,3837
4762,3829
4763,3828
4764,3823
4765,3819
4766,3819
4767,3815
4768,3815
4769,3815
4770,3814
4771,3807
4772,3802
4773,3799
4774,3793
4775,3793
4776,3781
4777,3780
4778,3780
4779,3770
4780,3769
4781,3768
4782,3767
4783,3763
4784,3759
4785,3758
4786,3755
4787,3753
4788,3751
4789,3748
4790,3745
4791,3739
4792,3736
4793,3732
4794,3731
4795,3730
4796,3730
4797,3729
4798,3726
4799,3723
4800,3719
4801,3719
4802,3716
4803,3711
4804,3709
4805,3702
4806,3699
4807,3698
4808,3693
4809,3691
4810,3685
4811,3679
4812,3679
4813,3678
4814,3676
4815,3674
4816,3673
4817,3671
4818,3667
4819,3666
4820,3659
4821,3657
4822,3650
4823,3636
4824,3633
4825,3630
